avg_speed,max_speed,speed_std,avg_accel,brake_events_per_km,idle_frac,oat,aux_power_w,soc,wh_per_km,range_km,trip_key
35.92726144409749,58.6499977112,19.258893493844628,0.4691821770116904,10.00077694543718,0.17295597484276728,-0.13050314465408805,1855.9748427672955,67.9268341064,275.8629262945708,53.18654581121639,10-1831
23.94283594649524,40.6800003052,14.045697970535066,0.9562512119202624,11.718709862590188,0.22676579925650558,0.0,1572.4907063197027,65.4878082275,220.64956963139107,64.10783669676184,10-1831
25.382548262089117,56.9499969482,17.401144806515926,0.8644381872837237,18.382651545631028,0.289198606271777,-3.362369337979094,1448.2578397212544,98.5365905762,314.14723887396957,67.75136283466726,10-1835
41.18891716622779,71.2200012207,26.23860274798599,0.4466966085349246,5.853426678389394,0.22742474916387959,-3.2525083612040135,1433.6120401337794,97.3170776367,241.51614476401133,87.035542862224,10-1835
37.41796879045812,56.8799972534,16.418643181103427,0.5599578582072853,7.820386423431411,0.0807799442896936,-3.0,1221.1699164345405,95.8536605835,272.80104195842705,75.89557040325089,10-1835
31.156493608982757,49.5099983215,17.811266939053176,0.8406552455153598,11.357979894585291,0.18691588785046728,-3.4789719626168223,1057.7102803738317,93.2926864624,255.85954732971368,78.75891474907718,10-1835
27.510421980435844,53.2099990845,13.992665140834333,0.595921823037542,8.817783295542721,0.14457831325301204,-2.0105421686746987,2389.3072289156626,69.7561035156,244.861328777456,61.534087210086334,10-1838
26.549290437307384,46.5999984741,14.837437332666122,0.8086845687302392,12.473754761856087,0.13548387096774195,-2.1032258064516127,2057.2580645161293,67.9268341064,221.1520196865841,66.34439146328297,10-1838
50.536569392641695,74.4899978638,23.29411058899782,0.5496615948063832,3.758212871085621,0.07466666666666667,-2.576,3196.6666666666665,88.1707382202,311.8231390441352,61.075901916527116,10-1849
37.42277848132138,73.4700012207,17.16686016260238,0.48875960599988394,4.582963745462218,0.0399002493765586,-1.945137157107232,2666.4588528678305,84.0243911743,174.991690803461,103.71503018410658,10-1849
25.031155998196734,51.0299987793,16.0041638963954,1.0345080644120717,19.858952542999678,0.41434262948207173,-1.302788844621514,2186.2549800796814,81.0975646973,480.79969359595833,36.433205361685054,10-1849
34.64293177325903,53.6199989319,17.739536087278335,0.48508998612461895,13.150015393029673,0.17901234567901234,-1.0,1955.2469135802469,79.3902435303,298.54366592951584,57.43981386827814,10-1849
53.88353566844033,74.4000015259,17.651756841404634,0.3722831507571776,3.916470656914005,0.005063291139240506,1.5974683544303798,721.3924050632911,71.0975646973,132.15825275758098,116.20215653718132,10-1850
35.04095764891099,63.8400001526,18.687271699914564,0.5122312869621716,4.721305452798943,0.10826210826210826,-5.286324786324786,3622.5071225071224,58.1707344055,337.67461852681294,37.21001799426121,10-1871
40.86935594687576,62.2599983215,20.41060803023219,0.40299068367068475,4.8413656616500305,0.11142857142857143,-5.08,3539.285714285714,55.3658561707,238.0755727739471,50.232053601846424,10-1871
40.98181168735094,59.8799972534,17.440628271600566,0.4894507402092292,4.354174803359145,0.07514450867052024,-5.4393063583815024,3500.0,52.9268341064,283.17715801378813,40.37118052588746,10-1871
34.47920902811915,50.7999992371,14.98693521081926,0.6739552310901481,5.617018338231941,0.10840108401084012,-5.571815718157182,3524.390243902439,50.2439041138,247.2037372928101,43.90177675884373,10-1871
40.68984539080831,57.75,13.412014118503262,0.33662880692376984,5.496874092409711,0.015151515151515152,-7.351010101010101,697.8535353535353,95.6097564697,229.25655021489516,90.08120979791934,10-1875
55.92340078714031,75.6800003052,26.51860426015405,0.7469250496066637,2.1384209794653786,0.15406976744186046,-7.77906976744186,2393.75,33.6585388184,153.27225638624432,47.43353139170514,10-1897
50.59437854344744,64.9899978638,22.890846201480418,0.35464654049391897,3.1993569961841115,0.18354430379746836,-7.305379746835443,1908.0696202531647,32.0731697083,166.33956502512544,41.648567831389734,10-1897
31.16017615554452,54.0799980164,11.270334896581595,0.30193321765434905,4.374552632739137,0.012468827930174564,-1.7169576059850373,1293.5162094763093,66.0975646973,234.6517656793377,60.84366735227158,10-1914
31.33625949559818,50.5900001526,13.496021767921228,0.5714798030631015,9.213230054533145,0.05141388174807198,-9.314910025706942,3253.8560411311055,100.0,392.72295555065546,55.00060461124208,10-1920
27.3818492376802,49.0599975586,15.948190945089218,0.5207618180061825,13.249082603505018,0.2857142857142857,-9.480357142857143,3692.8571428571427,96.8292694092,395.91234501017146,52.8276585865234,10-1920
49.54577301086994,73.5299987793,22.63235805419031,0.35131672582659007,5.107983748080343,0.11428571428571428,-9.0,3780.0,94.3902511597,346.02066703880195,58.92218642595965,10-1920
